feature1,feature2,feature3,feature4
0.1812511626020504,0.4180525715545846,0.3989921575016956,-1.1774165052492886
0.4602716249823038,0.2711810440756559,1.0500490415534267,-0.4236907169106759
0.194842340270138,-0.1587432801493957,0.3246582355025183,-0.4891561751842161
-1.0196953197088567,-1.0608011394729353,0.1429906348092164,-0.5379785288219551
0.2063617713254507,-0.8593496717824259,-1.7260106186667663,0.4664445968402613
1.4621959387176369,0.6458682223924628,-0.2703666967611697,0.0790478021502792
0.4486357645145273,0.120075641354253,-0.027384320403744,-0.2881560305111176
0.961987189071841,0.1395401709027597,1.953107198272574,0.183012928311482
-0.2370119700126277,-0.3216911225853707,0.6869566320986773,-0.9915270411046322
0.7499002394237105,-0.2697371443531922,1.5360611817095284,0.1052786239096779
0.2792678382165259,1.0144653135614234,0.5975377058947282,0.1506024928446337
-0.950910729687232,-0.3382477595016125,-0.7113032269494793,-1.5030468593574806
0.3185210047988744,-0.9681614714189388,0.1171242161498513,0.995693754370362
-0.9916966634403104,0.6872937017557541,0.236223646264233,-0.8814337052269955
-0.6328802748847919,-0.2116823295007968,-0.9391555697706816,0.0903097992064349
0.1893283072923741,-0.0553126215225048,-0.3843873765929211,1.1644117405352703
0.297244273380124,1.5565424949202031,-0.205766993677172,0.9256767577138694
-1.189232465077129,0.0682142396673174,1.605619832565118,0.0343333885688354
1.0539857711828762,0.2105298686654435,-2.0807405253909783,-0.3624990028820685
0.5720062783004729,-1.0033860076562506,1.2058184207160432,0.9475119085755672
-0.7047284356108838,-0.3485581039371498,-0.9367952349593828,0.6746949778086199
-1.5375847964491751,0.5670704981950567,-1.372079187269614,-0.61836502004413
-0.1449045790814313,-1.3545607252494487,1.179942130038464,-0.7948936470016904
-0.4459437138611601,0.3514935647600609,0.731898069234381,-2.072355181695998
0.1131404570530228,0.0136300851074567,1.25451870238119,0.1540318416835874
-0.3631166611555665,-0.090676552851537,0.8007019475455768,-0.0826977450183986
-2.00745686074501,0.8439002126999148,2.059845001737402,1.1361913746425425
-0.3883469383011584,0.1673378133321773,0.5587238369444854,0.3590550934803667
-0.3056191110683129,1.463930444296698,-0.1564773761231584,1.3342291941726905
0.6336610247740587,-0.739366634532229,0.3429263773213425,-0.6973642279161708
-0.6981996746110497,0.154353768291396,1.2434691283459636,1.1381503309676184
1.6786746733725662,0.1981496023194675,-0.779375325260117,-0.5289163791046552
-1.911640550651757,-0.9489332063215484,-0.6518885825313808,0.7775960617922721
1.3111674978026244,0.8511543371121348,-0.3089600145979074,-1.4587583925306935
-0.2243189708781048,2.05890221336216,-2.1045827987653323,0.2351352993661885
0.8595848723435562,-0.0463445661732044,0.1380784084175468,-1.98468794144591
0.0798014840587331,0.2997388238154871,-1.8861287039510264,-0.2671374859417547
1.1395555360254692,0.1024921045945284,0.053059312932619,0.4403539938779136
-0.3873619645528112,-0.6462595939378626,0.8652897561352498,-0.5209685512310958
-1.0986204251778122,-1.5641481776140271,-0.4768764606438356,-1.0504376287559674
1.4205042872710631,-0.6258437851419676,1.677115870186871,0.8461184692959337
-0.1134806458821411,-1.2690329130134674,-1.4605008994184878,-0.1034627898469234
0.2215584736242106,1.446572567252443,1.1912606816318323,-0.4895706470306716
1.2347519140447951,-0.0963834008487391,0.6751370564069208,0.0418959211542764
-1.031955242094435,-0.2375036730608374,-1.716033248310689,2.6366691419455885
0.5954908976392573,0.6859045432006392,2.7107942990405327,1.1535028497815438
-0.5898947564628909,-1.0008286172022252,-0.0637452855039661,1.1625736681878402
-0.1321693556443718,-0.6668733390511488,-0.8774840221556317,0.435546318992364
0.0722789653842888,-0.0105414360380675,-1.407087194784017,0.166485272577147
-1.500221861446936,0.8671064617903326,-0.220018027659674,-2.3960822883304163
-0.7788370428204348,0.4745776255285308,-0.1274068723899597,-0.6789803464631321
1.3510728924131392,0.1101505264350316,0.1026455285396644,-0.4805744132024745
0.8861911885847956,0.1052983332373539,-0.2977961562239601,-1.874892064047533
-0.0626395773272348,0.2706768326081776,0.6332253101150935,-1.1574157902154336
0.243123458512893,0.2877729839196508,-0.3876298326632463,-1.980836470922634
-0.2942425056364576,-0.6931922727604122,-1.934964117240471,-0.0383238356973724
1.356583385827982,-0.0446043807003457,-0.1493614956496412,0.8187659708488161
-0.2003525777941638,-0.91289900678851,-2.367477653373278,1.1067745186243287
0.231842092134848,0.0003000981225394,0.3537706308913895,0.4147844620792411
1.146030144142065,-0.3284877299596383,-0.9793002302826354,-0.963396341198569
-0.7773714848459066,2.1589176195960538,0.1633603549158004,-1.9320651585199595
1.558789184496894,0.0121537304662305,1.3140749815246042,-1.756868699401502
-1.5304614097433769,-1.351114506324365,-0.948748695268,-1.2689825772544985
1.6296421311127989,-0.1414606485190689,1.061256258512118,-0.8888596980356747
-0.3726755839519746,0.3643203435593686,-0.4333895666861532,-0.1597484979915866
-0.2426987478252817,1.5882625986268466,1.7531948020655854,-1.0141642181269683
-1.890010171182943,-0.6142051953888054,-0.3651526131982133,0.3389758936682615
-0.4547947173776929,-1.3689887506880931,-0.8404929855066914,-0.2322735027994728
-1.0398065310268845,0.7007435074616498,0.6872384503952884,0.0105457117410256
-0.6076463453734726,-1.2539860724895724,-0.4357897296236359,1.1402505526712048
-0.1373109657888796,-0.3777643066167237,-0.8414495141290085,-1.18023173420037
0.9577916144729056,-0.3080409041257795,-0.4778398507037911,0.4187045782923683
