feature1,feature2,feature3,feature4
0.1812511626020504,0.41805257155458464,0.3989921575016956,-1.1774165052492886
0.46027162498230384,0.2711810440756559,1.0500490415534267,-0.42369071691067595
0.19484234027013805,-0.15874328014939573,0.3246582355025183,-0.48915617518421617
-1.0196953197088567,-1.0608011394729353,0.14299063480921648,-0.5379785288219551
0.2063617713254507,-0.8593496717824259,-1.7260106186667665,0.4664445968402613
1.4621959387176369,0.6458682223924628,-0.27036669676116976,0.07904780215027922
0.4486357645145273,0.12007564135425305,-0.027384320403744018,-0.28815603051111766
0.961987189071841,0.13954017090275977,1.953107198272574,0.18301292831148205
-0.23701197001262772,-0.3216911225853707,0.6869566320986773,-0.9915270411046322
0.7499002394237105,-0.26973714435319224,1.5360611817095284,0.10527862390967795
0.27926783821652595,1.0144653135614234,0.5975377058947282,0.15060249284463378
-0.950910729687232,-0.3382477595016125,-0.7113032269494793,-1.5030468593574806
0.31852100479887446,-0.9681614714189388,0.11712421614985134,0.995693754370362
-0.9916966634403105,0.6872937017557541,0.23622364626423303,-0.8814337052269955
-0.6328802748847919,-0.2116823295007968,-0.9391555697706817,0.09030979920643496
0.18932830729237413,-0.05531262152250482,-0.38438737659292116,1.1644117405352703
0.29724427338012405,1.5565424949202031,-0.205766993677172,0.9256767577138694
-1.189232465077129,0.06821423966731742,1.605619832565118,0.03433338856883548
1.0539857711828762,0.2105298686654435,-2.0807405253909783,-0.36249900288206854
0.5720062783004729,-1.0033860076562506,1.2058184207160432,0.9475119085755672
-0.7047284356108838,-0.3485581039371498,-0.9367952349593828,0.6746949778086199
-1.5375847964491753,0.5670704981950567,-1.372079187269614,-0.61836502004413
-0.1449045790814313,-1.3545607252494487,1.179942130038464,-0.7948936470016904
-0.44594371386116016,0.3514935647600609,0.731898069234381,-2.072355181695998
0.11314045705302281,0.013630085107456738,1.25451870238119,0.1540318416835874
-0.3631166611555665,-0.090676552851537,0.8007019475455768,-0.08269774501839869
-2.00745686074501,0.8439002126999148,2.059845001737402,1.1361913746425423
-0.3883469383011584,0.16733781333217737,0.5587238369444854,0.3590550934803667
-0.30561911106831297,1.463930444296698,-0.15647737612315848,1.3342291941726905
0.6336610247740587,-0.739366634532229,0.34292637732134257,-0.6973642279161708
-0.6981996746110497,0.15435376829139608,1.2434691283459636,1.1381503309676184
1.6786746733725662,0.1981496023194675,-0.779375325260117,-0.5289163791046552
-1.911640550651757,-0.9489332063215485,-0.6518885825313808,0.7775960617922721
1.3111674978026244,0.8511543371121348,-0.3089600145979074,-1.4587583925306935
-0.2243189708781048,2.05890221336216,-2.1045827987653323,0.23513529936618852
0.8595848723435562,-0.04634456617320445,0.13807840841754684,-1.98468794144591
0.0798014840587331,0.2997388238154871,-1.8861287039510262,-0.2671374859417547
1.1395555360254692,0.10249210459452843,0.053059312932619035,0.4403539938779136
-0.38736196455281124,-0.6462595939378626,0.8652897561352498,-0.5209685512310958
-1.0986204251778122,-1.5641481776140271,-0.47687646064383565,-1.0504376287559674
1.4205042872710631,-0.6258437851419676,1.677115870186871,0.8461184692959337
-0.11348064588214118,-1.2690329130134674,-1.4605008994184878,-0.10346278984692345
0.2215584736242106,1.446572567252443,1.1912606816318325,-0.4895706470306716
1.2347519140447951,-0.0963834008487391,0.6751370564069208,0.04189592115427648
-1.031955242094435,-0.23750367306083742,-1.716033248310689,2.6366691419455885
0.5954908976392573,0.6859045432006392,2.7107942990405327,1.1535028497815438
-0.5898947564628909,-1.0008286172022252,-0.06374528550396617,1.1625736681878402
-0.13216935564437185,-0.6668733390511488,-0.8774840221556317,0.435546318992364
0.07227896538428889,-0.010541436038067509,-1.407087194784017,0.16648527257714707
-1.500221861446936,0.8671064617903326,-0.22001802765967404,-2.3960822883304163
-0.7788370428204348,0.47457762552853083,-0.12740687238995974,-0.6789803464631321
1.3510728924131392,0.11015052643503168,0.10264552853966442,-0.4805744132024745
0.8861911885847956,0.10529833323735398,-0.29779615622396016,-1.874892064047533
-0.06263957732723487,0.27067683260817765,0.6332253101150935,-1.1574157902154336
0.24312345851289308,0.28777298391965084,-0.38762983266324635,-1.980836470922634
-0.29424250563645765,-0.6931922727604122,-1.934964117240471,-0.038323835697372494
1.356583385827982,-0.04460438070034576,-0.1493614956496412,0.8187659708488161
-0.20035257779416388,-0.9128990067885099,-2.367477653373278,1.1067745186243287
0.23184209213484805,0.0003000981225394078,0.3537706308913895,0.41478446207924113
1.146030144142065,-0.3284877299596383,-0.9793002302826354,-0.963396341198569
-0.7773714848459066,2.1589176195960538,0.16336035491580048,-1.9320651585199595
1.558789184496894,0.012153730466230535,1.3140749815246042,-1.756868699401502
-1.5304614097433769,-1.351114506324365,-0.9487486952680001,-1.2689825772544985
1.6296421311127987,-0.14146064851906898,1.061256258512118,-0.8888596980356747
-0.3726755839519746,0.3643203435593686,-0.4333895666861532,-0.15974849799158664
-0.24269874782528175,1.5882625986268466,1.7531948020655854,-1.0141642181269683
-1.890010171182943,-0.6142051953888054,-0.36515261319821335,0.3389758936682615
-0.4547947173776929,-1.3689887506880933,-0.8404929855066914,-0.23227350279947281
-1.0398065310268843,0.7007435074616498,0.6872384503952884,0.0105457117410256
-0.6076463453734726,-1.2539860724895724,-0.43578972962363594,1.1402505526712048
-0.1373109657888796,-0.3777643066167237,-0.8414495141290085,-1.18023173420037
0.9577916144729056,-0.3080409041257795,-0.47783985070379115,0.41870457829236835
0.20760335140062577,-0.041633396616008664,-0.04460653218300141,-0.013973228476073308
0.30767665340111383,0.7732814678023432,1.342180131244854,-0.33348628096969524
-1.0955193888455623,-0.6930803326410204,-1.934087745459577,0.8852563208659603
-0.8807540896027302,-0.12917531262270016,0.023080658950420673,0.8790141545570074
1.798725018351312,0.13696644569432878,0.624903594654043,-0.9464907959884281
-0.7352010347632466,0.05302266286410484,0.1934485749917961,-0.1821605838579241
1.6562082520572956,-0.057461003271924785,1.3098651694335341,0.28121168258406537
-0.2430611988808665,0.4226012877174983,-0.07434532975852426,-0.2730067480225845
0.0022879361435040493,0.7047148064008762,-0.18455144218594516,0.5850213322877983
1.0703651602299298,0.5402310260021714,0.5923295470133433,0.2811920179102754
1.2718924219386565,0.4117077252082798,0.09931381495134962,1.8325612403560125
-0.1108125602790875,-1.504220790875348,-0.390408738280471,-1.5302791359297876
-0.3882430535215389,-0.06951102185205875,0.5161440395863797,-0.12243598974739747
-0.05592044852221312,0.5405472891105307,-0.6525282932166452,-0.9085025115121911
0.3379575282321183,0.5989286777049866,-0.6111771520193271,0.6041074554390441
0.8913036868697555,-0.618732816864372,-0.5279940217656136,-1.6171718900455445
0.004229858994151577,-0.4975550728885324,1.3530691601664073,0.3463127102248866
0.6188862980231536,-0.5651164429483215,-3.2210163559857135,-0.6300484313483411
1.638359732270941,0.478179627028193,0.39559883476294233,-0.7341618661210141
0.38130961226478466,0.9288361084495357,0.034271814200222225,-1.4464982035406873
0.3116528560047783,-0.29838164541083223,-1.6808704592381203,-0.46507594620100606
-1.5189108250900678,0.8762405158153767,0.3097267791360022,1.0845005302909256
-2.6307301368290634,0.08912045512265193,0.475751991831532,-0.02518868352947947
0.38837572923016833,-0.10549229329654089,0.5896392313574,0.6276804178744745
-0.09482423128087224,-0.22742370798852093,-2.651828063044949,1.664641821966275
-0.514782674914742,0.524188987449997,1.3663894118544384,0.2637555848225758
0.24353020418634463,0.31878012084817603,-0.7377367046848409,-0.5587995720623407
-0.06040372919690829,2.2374620609661804,0.6865677467531761,0.4672522151827898
1.1277802506338985,-0.8553740927666981,0.741073780682286,-0.5442961463142919
0.0861108682589779,0.38898856086670786,-0.8766970856192929,-0.5044226832971694
-0.7469232850701676,-0.5633536859947357,0.6604599523515503,-1.5198927996189848
0.990166238959289,-0.7098991104174672,-0.3854932409123582,0.9262574910843923
-0.21713107494620248,0.03506812208816908,-2.0713771793381572,-0.3860025756494393
0.5265366836723071,0.10776346222468675,1.167741925527779,0.18209824581586204
-0.47741070619280046,2.534554293390187,-0.7750449630162398,-1.0359619286066395
-0.6498268854974364,-0.15649355495088943,-0.8544934627380543,0.43594762971547235
0.08416823018569615,-1.1736230692697955,-0.4030658680367221,-0.7619412381350837
0.01282864354368512,0.26005230243069644,0.2722367253273881,-0.14170872170182425
0.479827035366833,-1.7800235951829382,-0.05727041082210227,0.8778260312391258
-0.26864575330974255,-0.2078810180072071,0.5480669247071704,0.7907593122325293
-1.8363597837703973,-0.138829073617322,-1.339489366528659,-0.022030072516940464
-0.43277388358838864,0.8730841338201762,-0.7423863704307346,-1.7681310327067183
0.7938184671438157,0.8150840605346037,-0.11599707232153356,2.9928105700606413
-0.29737607924310644,-0.3396178724225635,1.8978872926587056,1.745858970273136
-0.24638340251454802,-0.1509523796867229,-0.11381253841375806,0.7226748248882985
0.9863765059059371,-0.7057042292437367,1.0852222636616315,-0.7532037815909708
-0.7119732272589228,-0.97141502937726,0.03855516878431771,-0.11359216170196468
-1.5428032182428997,0.190505415767927,-0.4836586374375685,-0.5434204297765169
-0.16063111952549436,-1.132977279387375,-0.24672442411444054,1.2638559390963884
-0.484173951248737,-0.4113131519970861,-0.16841971202888115,0.2625028908518338
-0.966246319753254,-1.0277059082498168,0.6036457389607386,-0.7841638583598328
-0.17537845589869072,0.5284630751338737,1.3746112675765545,-0.470755099124782
0.49150564724678364,1.5949563086520475,0.3596808476863211,1.1211881425699046
-0.009288561567815747,-1.1871316673674688,1.1870776787417554,1.6000978468204783
0.30698107268623775,-1.788732728949228,-0.9647897376296856,1.5283315634862455
1.813407698515423,0.04674183996121975,-0.4146305088140306,0.7570320650539775
-0.3428788615575641,0.10179943500059416,-0.7243025342076668,-0.2526248688026368
0.2783486346446696,0.2932089644987658,0.31444459087485255,-3.2415138253291205
-0.5092133625991345,-0.4322329339550786,-0.35895838517941375,0.2971600238082216
-0.8463597198869729,-0.3534936578932307,0.7297729370341954,-0.0018287588441003935
-0.5849076534177698,0.526051107735493,-0.9310017116324415,0.13998209632135372
-0.47875857152168855,0.9302780525797681,0.04303097332128144,0.05389734703320638
0.35947579754712555,-1.83442387288846,0.6868579110122561,-1.326262161949157
2.3490757867007575,-0.2903653376800046,-2.0653027750406103,0.5574085568511856
-0.7160434362758403,0.3091399933472868,2.1216313073302033,0.6322163140318503
-0.4166253056154625,-0.828483549758209,-0.2831518848798757,0.6823387820596591
-0.06312301311124825,1.685910185384507,-2.025039913676173,0.9465770035733866
0.3957988487097471,-0.4635688983541765,0.15809389857678602,0.6040516449216232
0.26355081195478497,-0.1448015370467604,0.03344346797315094,-0.4100294115389108
1.2840957939481172,0.4330408765921141,-0.081894379572493,-0.07083684791609023
-2.4263920705352082,-0.4364025935937283,0.9911911129266663,0.09112486725337687
-2.3869298701956727,-1.9331769994050192,0.7474449714270559,0.10769944910661848
